Treated,Synthetic,Sample Mean
k98,8.068,8.115,8.21
k_p98,-4.701,-4.684,-4.707
GVA_Agr,0.048,0.064,0.124
GVA_Ind,0.177,0.265,0.268
GVA_Trade,0.305,0.271,0.22
GVA_Constr,0.102,0.091,0.067
GVA_FBS,0.141,0.143,0.154
h98_Trade,1.237,1.245,1.043
dwellings2000,11.826,11.696,11.827
urban,0.668,0.67,0.43
modern,0.082,0.082,0.088
av_age_ln,3.737,3.734,3.567
special.lnGDPpc_change.1998,0.024,0.023,0.022
special.lnGDPpc_change.2003,0.026,0.026,0.058
special.lnGDPpc_change.2006,0.088,0.086,0.064
