267
1997 0,00856518097003918
1998 0,000702747364065961
1999 0,0191744773996756
2000 -0,0128668087194961
2001 0,023964835442396
2002 -0,0456340891342108
2003 -0,00342864132902881
2004 0,040143019395223
2005 0,00923193496499065
2006 -0,0138062085940104
2007 -0,00228165040526351
2008 0,00287860366278635
2009 0,0366939024058989
2010 0,0167394824752496
2011 0,00632030843865369
2012 -0,0242516772134866
2013 0,0290136736807564
2014 0,0055869045086901
2015 -0,0121889677920397
2016 0,0033357909829461
2017 0,0309961263855971
2018 -0,00467637620106292
