Treated,Synthetic,Sample Mean
k98,8.299,8.247,8.209
k_p98,-4.605,-4.652,-4.708
GVA_Agr,0.169,0.171,0.124
GVA_Ind,0.228,0.247,0.268
GVA_Trade,0.169,0.192,0.22
GVA_Constr,0.032,0.041,0.068
GVA_FBS,0.206,0.144,0.153
h98_Trade,1.437,1.123,1.042
dwellings2000,11.976,11.941,11.826
urban,0.202,0.305,0.432
modern,0.047,0.067,0.088
av_age_ln,3.671,3.644,3.567
special.lnGDPpc_change.1998,0.002,0.004,0.022
special.lnGDPpc_change.2003,0.024,0.029,0.058
special.lnGDPpc_change.2006,0.019,0.021,0.064
