Treated,Synthetic,Sample Mean
k98,8.391,8.042,8.208
k_p98,-5.021,-4.752,-4.705
GVA_Agr,0.1,0.111,0.124
GVA_Ind,0.185,0.188,0.268
GVA_Trade,0.292,0.291,0.22
GVA_Constr,0.058,0.06,0.068
GVA_FBS,0.151,0.152,0.154
h98_Trade,1.298,1.346,1.043
dwellings2000,12.1,11.48,11.825
urban,0.298,0.313,0.432
modern,0.142,0.142,0.087
av_age_ln,3.402,3.415,3.569
special.lnGDPpc_change.1998,0.011,0.024,0.022
special.lnGDPpc_change.2003,0.036,0.038,0.058
special.lnGDPpc_change.2006,0.063,0.064,0.064
