209
1997 0,0152481931124584
1998 -0,00443555339577405
1999 0,00170535414015505
2000 0,00725784061247173
2001 -0,0432788316601014
2002 -0,00335239410381491
2003 -0,00106872008511711
2004 -0,0138688996800601
2005 0,0125666220683867
2006 0,000470622956043568
2007 -0,00579262182552812
2008 0,0148162151219847
2009 0,0478044411093513
2010 -0,0003927828576797
2011 -0,0148194178381102
2012 0,0138939502169082
2013 -0,01147171232267
2014 -0,000708611965831774
2015 0,0197823671888131
2016 0,0126002172240386
2017 5,11037760593386e-05
2018 0,0168921610842249
