138
1997 -0,00631407302325765
1998 0,0514575297371573
1999 -0,00979308419514388
2000 -0,0320679352634204
2001 -0,000317172608649177
2002 -0,0328149848932335
2003 0,0462279049557544
2004 -0,0150271071994326
2005 -0,0533748616800529
2006 0,0389771351240259
2007 0,0298248052480321
2008 0,028917308516869
2009 0,0722280526566175
2010 0,0464596044417985
2011 -0,0205059185684216
2012 0,0225116003517807
2013 0,060975912363021
2014 0,0387409880986319
2015 0,0622902294259688
2016 -0,0402239264227512
2017 -0,0459559139826341
2018 0,00146922639101005
