284
1997 -0,0909771572921289
1998 0,000965168262349589
1999 -0,0108184325163594
2000 0,0485301741610346
2001 0,0110465681945279
2002 0,0247810459628257
2003 0,0426231826373941
2004 0,0276740380925073
2005 -0,0235626491190925
2006 0,0117929065456676
2007 0,153877904152728
2008 -0,0531762951418656
2009 -0,0248459741147614
2010 0,0160328142736957
2011 -0,00480348963202395
2012 0,0115659215867137
2013 -0,0419337613770252
2014 0,021762217088161
2015 -0,00456896624037688
2016 0,0206001124268011
2017 0,0140751046176451
2018 -0,00399135305575916
