302
1997 0,00386695214979343
1998 0,00193526744783008
1999 0,0192017963580765
2000 0,00336132929674668
2001 -0,0170383720858597
2002 0,00831123604226441
2003 0,026458904939329
2004 0,0493035207174476
2005 0,0669279566150475
2006 0,00347995182339611
2007 -0,00653635424192475
2008 0,0173156347401748
2009 0,0757278195517767
2010 -0,0835867966110619
2011 -0,0983141284592683
2012 -0,0529352888257978
2013 -0,0017286436170512
2014 -0,0801398939623484
2015 0,0662230082498697
2016 -0,00569766506559512
2017 0,0807958816876551
2018 -0,00336521936041819
