296
1997 -0,0108557733582245
1998 -0,0016648589666327
1999 0,00878512234507184
2000 0,065815683646981
2001 0,0485341735267359
2002 0,0085094531503152
2003 -0,00595002131028093
2004 0,044772765799229
2005 -0,078241191419914
2006 0,037034921798356
2007 0,108632391653006
2008 0,0888427260711317
2009 0,0304376898801583
2010 -0,148972793533409
2011 0,0854316027163989
2012 1,13159466012744e-05
2013 0,0321838250135532
2014 -0,0569017238040532
2015 0,0156065330673997
2016 0,024070869343279
2017 0,028870511233795
2018 0,0178054805232586
