217
1997 -0,00174568437728448
1998 -0,00318104247611448
1999 -0,0192956094587088
2000 -0,0191433046153752
2001 -0,0471735570914954
2002 0,0209280183696737
2003 0,0014839460233629
2004 0,0624916150422653
2005 -0,0955982914628501
2006 0,0303408671955109
2007 -0,0320259132474816
2008 -0,0512479159129477
2009 -0,0688511558050372
2010 -0,00576547037833288
2011 -0,00457955831357978
2012 0,00386393674712578
2013 -0,00379286575523236
2014 0,0272153120941589
2015 0,00402792194087714
2016 0,018992212330623
2017 -0,00736520458146242
2018 0,0217793359985735
