140
1997 -0,119793519106303
1998 0,0146220030798756
1999 0,0030338722907909
2000 -0,0778882941813867
2001 0,147654569458148
2002 0,0187872432081952
2003 0,00449412492468236
2004 -0,0225823403360053
2005 0,0366003320601502
2006 0,0051858121351723
2007 0,0896191301148081
2008 0,00647626746118191
2009 0,0552682837804776
2010 0,00587376337301065
2011 -0,0552371671468679
2012 -0,0422748843822518
2013 0,0151340065988888
2014 -0,00447029300606092
2015 -0,0173038382683718
2016 0,0629637561415467
2017 -0,00518197538431189
2018 -0,0133793958999553
