303
1997 0,0294035069828655
1998 0,0030121187718065
1999 -0,0363711120796481
2000 0,0626226870080087
2001 0,061617483770964
2002 -0,102757722549735
2003 0,00252722578792183
2004 0,15279900950404
2005 -0,13500238387464
2006 0,0209071863892241
2007 0,0927804677262153
2008 0,105400537103361
2009 -0,0995775569214376
2010 0,116754899811204
2011 -0,0662763745711801
2012 -0,0646883275820704
2013 0,129610278075429
2014 -0,128747390541957
2015 -0,0113812533064899
2016 0,00216094160879843
2017 -0,00628960724945579
2018 -0,0183877565584509
