189
1997 0,00300692046186372
1998 -0,000649948013239997
1999 0,0343327743346527
2000 0,0268654759471671
2001 0,0121394871255879
2002 -0,0233185980652683
2003 -0,000659521682074435
2004 -0,0223792872772556
2005 -0,0315175504641609
2006 -0,0107396389634117
2007 -0,00204234410868258
2008 -0,0208102529887409
2009 -0,0399540821591725
2010 0,023092326717657
2011 -0,04032299082308
2012 -8,89622340879692e-05
2013 0,0193679391552786
2014 0,0352565652461863
2015 0,00982302946786487
2016 0,0166335367843683
2017 -0,0243202558411431
2018 -0,00423566057430584
