Treated,Synthetic,Sample Mean
k98,7.523,7.38,8.213
k_p98,-4.451,-4.595,-4.708
GVA_Agr,0.069,0.089,0.124
GVA_Ind,0.087,0.106,0.269
GVA_Trade,0.228,0.23,0.22
GVA_Constr,0.075,0.072,0.068
GVA_FBS,0.305,0.276,0.153
h98_Trade,2.218,2.042,1.038
dwellings2000,11.469,11.302,11.829
urban,0.339,0.324,0.431
modern,0.172,0.127,0.087
av_age_ln,3.388,3.465,3.569
special.lnGDPpc_change.1998,0.04,0.06,0.022
special.lnGDPpc_change.2003,0.162,0.111,0.057
special.lnGDPpc_change.2006,0.005,0.028,0.065
