153
1997 -0,008330578227876
1998 -0,00258847701794684
1999 -0,00294822432377774
2000 0,0338883527018835
2001 0,00738912883758232
2002 -0,00420143649010146
2003 0,000927540599728584
2004 0,0240288829564745
2005 -0,0228409467096796
2006 0,0161148213640596
2007 -0,0401436112109324
2008 -0,0734435841433043
2009 0,0268279290252325
2010 0,0147453004767259
2011 -0,00833964151961991
2012 -0,0407234521168915
2013 0,0377959947613451
2014 0,0100462192060838
2015 -0,0158924686447557
2016 -0,00481459539410142
2017 -0,0100118175284287
2018 -0,0039989556467541
