179
1997 0,011664635816126
1998 -0,0093902274726539
1999 -0,0046492171670339
2000 -0,00443148102998857
2001 -0,0222197548104227
2002 -0,0237186176072542
2003 0,0138374387932467
2004 -0,0141065988400331
2005 -0,012333981193972
2006 -0,0226744310097783
2007 -0,0232693492918334
2008 0,0296619573179853
2009 0,016716293651621
2010 0,0398546889287373
2011 -0,0266880197951752
2012 -0,0193418144717045
2013 -0,00866607713601507
2014 -0,063087709533039
2015 -0,00255764114546699
2016 -0,0122909150266071
2017 -0,0201346346407205
2018 0,0479565826026565
