Treated,Synthetic,Sample Mean
k98,6.783,6.635,8.217
k_p98,-5.567,-5.487,-4.703
GVA_Agr,0.371,0.4,0.123
GVA_Ind,0.143,0.144,0.268
GVA_Trade,0.19,0.113,0.22
GVA_Constr,0.021,0.037,0.068
GVA_FBS,0.122,0.153,0.154
h98_Trade,-0.074,0.023,1.05
dwellings2000,11.369,11.191,11.829
urban,0.357,0.376,0.431
modern,0.07,0.058,0.088
av_age_ln,3.471,3.51,3.568
special.lnGDPpc_change.1998,0.302,0.296,0.021
special.lnGDPpc_change.2003,0.01,0.038,0.058
special.lnGDPpc_change.2006,-0.029,0.006,0.065
