Treated,Synthetic,Sample Mean
k98,8.519,8.558,8.208
k_p98,-4.445,-4.473,-4.708
GVA_Agr,0.147,0.148,0.124
GVA_Ind,0.263,0.265,0.268
GVA_Trade,0.192,0.194,0.22
GVA_Constr,0.049,0.049,0.068
GVA_FBS,0.134,0.135,0.154
h98_Trade,1.437,1.288,1.042
dwellings2000,12.082,12.068,11.826
urban,0.367,0.366,0.431
modern,0.062,0.062,0.088
av_age_ln,3.651,3.65,3.567
special.lnGDPpc_change.1998,0.031,0.032,0.022
special.lnGDPpc_change.2003,0.029,0.029,0.058
special.lnGDPpc_change.2006,0.026,0.027,0.064
