Treated,Synthetic,Sample Mean
k98,8.529,8.478,8.208
k_p98,-3.984,-4.105,-4.711
GVA_Agr,0.062,0.081,0.124
GVA_Ind,0.487,0.395,0.267
GVA_Trade,0.136,0.182,0.22
GVA_Constr,0.044,0.06,0.068
GVA_FBS,0.128,0.137,0.154
h98_Trade,1.386,1.655,1.042
dwellings2000,11.507,11.648,11.828
urban,0.338,0.36,0.431
modern,0.071,0.084,0.088
av_age_ln,3.657,3.61,3.567
special.lnGDPpc_change.1998,0.056,0.057,0.022
special.lnGDPpc_change.2003,0.136,0.09,0.057
special.lnGDPpc_change.2006,0.092,0.088,0.064
