283
1997 0,0159386210086938
1998 -0,0124920578935765
1999 0,100140288000003
2000 -0,0695674035156112
2001 0,00518990041633334
2002 0,0174657529012196
2003 0,000830111926558519
2004 -0,0297620128577258
2005 0,0926189641851517
2006 0,00502397871121271
2007 0,0016138855149482
2008 -0,0298099125799307
2009 0,0418558616685233
2010 -0,0302889452256151
2011 -0,0207159749945564
2012 0,00832070407822437
2013 0,0576979075409196
2014 0,0332809027539243
2015 0,000341317076241764
2016 -0,0246859529496312
2017 0,00509441215618664
2018 -0,019135750881927
