Treated,Synthetic,Sample Mean
k98,9.418,9.362,8.203
k_p98,-3.849,-4.014,-4.711
GVA_Agr,0.001,0.014,0.125
GVA_Ind,0.254,0.256,0.268
GVA_Trade,0.31,0.31,0.22
GVA_Constr,0.107,0.107,0.067
GVA_FBS,0.188,0.166,0.154
h98_Trade,1.598,1.434,1.041
dwellings2000,12.137,12.297,11.825
urban,0.865,0.809,0.429
modern,0.102,0.103,0.088
av_age_ln,3.603,3.611,3.568
special.lnGDPpc_change.1998,-0.023,-0.004,0.022
special.lnGDPpc_change.2003,0.027,0.021,0.058
special.lnGDPpc_change.2006,0.043,0.06,0.064
