298
1997 0,0137739222809711
1998 -0,012450380183741
1999 -0,00883189364728752
2000 0,000916016315022569
2001 -0,0202734779899837
2002 0,0638956030728414
2003 -0,00337285886248058
2004 0,016561738248402
2005 0,0190033866651791
2006 -0,0116912735035954
2007 -0,0469961097038323
2008 -0,0374544524887478
2009 0,0210397739391085
2010 0,0723112386454294
2011 -0,0663470970014067
2012 0,109549339801065
2013 0,0598855786890388
2014 -0,0706542305507739
2015 -0,00296851188374654
2016 -0,043840638234157
2017 0,0221014487396931
2018 -0,0127867121594645
