Treated,Synthetic,Sample Mean
k98,8.068,8.232,8.21
k_p98,-4.701,-4.716,-4.707
GVA_Agr,0.048,0.057,0.124
GVA_Ind,0.177,0.205,0.268
GVA_Trade,0.305,0.304,0.22
GVA_Constr,0.102,0.101,0.067
GVA_FBS,0.141,0.144,0.154
h98_Trade,1.237,1.231,1.043
dwellings2000,11.826,11.773,11.827
urban,0.668,0.665,0.43
modern,0.082,0.101,0.088
av_age_ln,3.737,3.629,3.567
special.lnGDPpc_change.1998,0.024,0.027,0.022
special.lnGDPpc_change.2003,0.026,0.031,0.058
special.lnGDPpc_change.2006,0.088,0.086,0.064
