296
1997 0,00623629521605112
1998 -0,00590173159677511
1999 0,0167341105580795
2000 0,0649436506389471
2001 0,0510489786722578
2002 0,0258410095674216
2003 -0,0129231639577593
2004 0,0384637057142448
2005 -0,0197303038631792
2006 0,0141486242836563
2007 0,113588132047532
2008 0,0492202586672313
2009 0,0585582907431899
2010 -0,174631122653312
2011 0,097816684115138
2012 -0,0731485906149355
2013 0,0534886079287526
2014 -0,0457469209764644
2015 0,0177442280040991
2016 0,0120480506844621
2017 0,0421235713591688
2018 0,00467328906272101
