Treated,Synthetic,Sample Mean
k98,7.08,7.08,8.215
k_p98,-5.347,-5.303,-4.704
GVA_Agr,0.195,0.198,0.124
GVA_Ind,0.263,0.262,0.268
GVA_Trade,0.181,0.18,0.22
GVA_Constr,0.069,0.062,0.068
GVA_FBS,0.123,0.144,0.154
h98_Trade,0.58,0.587,1.047
dwellings2000,11.391,11.412,11.829
urban,0.314,0.312,0.431
modern,0.056,0.056,0.088
av_age_ln,3.605,3.604,3.568
special.lnGDPpc_change.1998,-0.021,-0.02,0.022
special.lnGDPpc_change.2003,0.144,0.143,0.057
special.lnGDPpc_change.2006,0.13,0.13,0.064
