Treated,Synthetic,Sample Mean
k98,9.066,8.956,8.205
k_p98,-3.915,-3.954,-4.711
GVA_Agr,0.057,0.054,0.124
GVA_Ind,0.502,0.448,0.266
GVA_Trade,0.145,0.157,0.22
GVA_Constr,0.038,0.047,0.068
GVA_FBS,0.138,0.139,0.154
h98_Trade,1.343,1.367,1.043
dwellings2000,11.964,11.911,11.826
urban,0.358,0.423,0.431
modern,0.066,0.07,0.088
av_age_ln,3.563,3.654,3.568
special.lnGDPpc_change.1998,0.09,0.052,0.022
special.lnGDPpc_change.2003,0.048,0.11,0.058
special.lnGDPpc_change.2006,0.06,0.077,0.064
