260
1997 -0,0050071133756449
1998 0,0023766085965799
1999 0,000571191700779336
2000 -0,00183856386663114
2001 -0,00540858989515889
2002 -0,000337559409091751
2003 -0,00176238870313683
2004 -0,00721137801548363
2005 -0,0129117457492757
2006 -0,0104573667202324
2007 0,00141773747597725
2008 0,0190402397519552
2009 0,00259546277644799
2010 0,00448577127775097
2011 -0,00729760147542922
2012 0,0380316772350648
2013 0,021047185701968
2014 0,00402810460575409
2015 -0,0276861326237655
2016 0,012135227013153
2017 0,00196311896870913
2018 -0,029435526942489
