319
1997 0,0152717358344266
1998 0,0126635812703361
1999 0,00819058542219597
2000 0,035479222853993
2001 0,0453140043175986
2002 0,0235891110712608
2003 0,0228226049105195
2004 -0,0116892618814962
2005 0,0506525514814893
2006 0,0319726593887584
2007 -0,0429779223538094
2008 0,105211151009056
2009 -0,044930053908139
2010 0,0548261701644086
2011 0,0284978759248863
2012 -0,171458132509584
2013 0,0532282537522758
2014 -0,0426270992850549
2015 0,0201432167614837
2016 -0,0112278559824775
2017 -0,0547649628082967
2018 0,0336144560061772
