240
1997 0,00789655648693956
1998 0,000217139425112159
1999 0,00352106763474955
2000 0,00977440443659406
2001 -0,00492513077747104
2002 -0,00792532314901095
2003 0,00048205543844352
2004 -0,00713424123220978
2005 -0,0152865348251157
2006 -0,000136533329247485
2007 -0,020477770882945
2008 -0,00304080932188975
2009 0,0293306044535614
2010 0,00808910580412175
2011 -0,0064335978876695
2012 -0,0371084882670085
2013 0,00582831724547537
2014 0,000810923418366458
2015 -0,0269274407761297
2016 0,00756792751748828
2017 -0,0123686617529451
2018 -0,0236047288501595
