123
1997 -0,0545869985664088
1998 0,00892951716520499
1999 -0,0021145332858839
2000 0,00323205342795189
2001 0,00134157386230131
2002 0,00147852254632647
2003 0,0067830570707201
2004 0,0213782498029927
2005 -0,000474802467614499
2006 0,00660803559823309
2007 0,00198998776662875
2008 0,0630399833308964
2009 -0,05168087986953
2010 0,0207488469193671
2011 0,0274171230244278
2012 0,000827437337567772
2013 0,0402523008549458
2014 -0,0428485256660475
2015 0,0475833220203626
2016 0,0403930281920151
2017 -0,00277350324053741
2018 -0,0636928250602211
