171
1997 0,0185589692015298
1998 0,0134304187383394
1999 -0,0142395305370251
2000 -0,00658052721541556
2001 0,00845194431209591
2002 0,00207018011629972
2003 0,0225607903673233
2004 0,00976991957545769
2005 0,0112432510398787
2006 0,0171092369337926
2007 -0,0212596249749006
2008 0,0176468496326905
2009 0,0153675506679523
2010 0,0525452781496946
2011 -0,00822490697354487
2012 -0,00924929806386057
2013 -0,051240544969853
2014 -0,0360173001095745
2015 -0,0227269603196311
2016 0,00646593219480819
2017 -0,00543617103261486
2018 -0,00857728979015476
