259
1997 0,010080945909055
1998 -0,00927919766784868
1999 -0,0041406967460788
2000 -0,00363889867310135
2001 -0,0311289451983758
2002 0,0056003821956829
2003 -0,00129324882705998
2004 0,00497664582184088
2005 0,00101111699101006
2006 -0,0018336973684108
2007 -0,00428729291962682
2008 -0,0215137803063904
2009 -0,0220086118984855
2010 0,0109978798477151
2011 -0,0330043514694722
2012 -0,0186263762004795
2013 -0,0158161262016541
2014 -0,00755964245642729
2015 -0,026216234581193
2016 0,00714820603696199
2017 0,00185368800789364
2018 -0,0474335166860536
