205
1997 0,0047182890268968
1998 0,00458412454726532
1999 0,0151464078596252
2000 -0,0350585483077243
2001 -0,029341734897967
2002 -0,00770728221822013
2003 0,00921151646258941
2004 -0,00816376807500004
2005 0,0197521423768882
2006 0,0175225223073748
2007 -0,025395251077523
2008 -0,0426451726417171
2009 -0,0219381035447712
2010 -0,00814289168313905
2011 -0,00251209086598082
2012 -0,0214138892410481
2013 0,0257227803711641
2014 -0,00412674801865846
2015 -0,00891565701871233
2016 0,00592764644836539
2017 3,51163326797813e-05
2018 0,000424186099569984
