214
1997 0,00262881169796203
1998 -0,00222741184132395
1999 -0,00509818285792937
2000 0,00244412077756561
2001 0,0146807490117991
2002 -0,00915209723956187
2003 -0,00312783932585059
2004 -0,00393217296621545
2005 0,0152946369426952
2006 0,00011815470748467
2007 -0,0221908060426658
2008 0,00608581776568854
2009 0,0437717691729197
2010 0,0291849673607988
2011 -0,0126947050094752
2012 0,00148615244333499
2013 -0,0151731752643393
2014 0,0057128093525763
2015 0,0186318157149165
2016 -0,021407163251008
2017 0,0123981586131881
2018 0,0183894517862489
