199
1997 0,00185929838480604
1998 -0,000807523498561041
1999 -0,0273271001210307
2000 0,0308940980083928
2001 0,000480337099276515
2002 -0,00539062247576405
2003 0,00393993862630929
2004 -0,0222879044717281
2005 -0,027769847180587
2006 -0,00560100595632786
2007 -0,0737366701888399
2008 -0,00926258496570939
2009 0,0298819158629833
2010 0,00187391741707906
2011 0,00111234814029338
2012 -0,00300102725262125
2013 -0,0543966078655583
2014 0,0257032856508671
2015 -0,0112653451254005
2016 -0,0358072379456215
2017 0,0486075651603507
2018 0,000567382506259387
