Treated,Synthetic,Sample Mean
k98,8.407,8.333,8.208
k_p98,-4.531,-4.387,-4.708
GVA_Agr,0.046,0.087,0.124
GVA_Ind,0.366,0.355,0.267
GVA_Trade,0.21,0.208,0.22
GVA_Constr,0.066,0.061,0.068
GVA_FBS,0.147,0.144,0.154
h98_Trade,1.617,1.548,1.041
dwellings2000,11.338,11.481,11.829
urban,0.623,0.377,0.43
modern,0.095,0.095,0.088
av_age_ln,3.708,3.686,3.567
special.lnGDPpc_change.1998,0.073,0.069,0.022
special.lnGDPpc_change.2003,0.056,0.054,0.058
special.lnGDPpc_change.2006,0.083,0.08,0.064
