Treated,Synthetic,Sample Mean
k98,9.05,9.011,8.205
k_p98,-4.483,-4.395,-4.708
GVA_Agr,0.02,0.04,0.124
GVA_Ind,0.255,0.2,0.268
GVA_Trade,0.33,0.323,0.22
GVA_Constr,0.102,0.095,0.067
GVA_FBS,0.135,0.176,0.154
h98_Trade,1.245,1.318,1.043
dwellings2000,12.349,12.29,11.824
urban,0.794,0.758,0.429
modern,0.136,0.134,0.087
av_age_ln,3.557,3.552,3.568
special.lnGDPpc_change.1998,0.019,0.024,0.022
special.lnGDPpc_change.2003,0.022,0.021,0.058
special.lnGDPpc_change.2006,0.07,0.067,0.064
