255
1997 0,0771752813965513
1998 8,48173045686629e-10
1999 0,00259970712461145
2000 0,00567101211586284
2001 -0,0679384378629581
2002 0,0467779729071948
2003 -1,27428053525724e-09
2004 0,0157486987818645
2005 -0,00986202032839013
2006 1,5834303521145e-09
2007 0,000943307721423467
2008 0,00171030642750813
2009 -0,00346841280826439
2010 -0,00118442468860212
2011 0,0148074411474954
2012 0,00879631176142743
2013 0,0161152250870432
2014 0,00636733211066532
2015 -0,0319558943048171
2016 0,0291627592213773
2017 -0,0158394790573831
2018 -0,042100846379082
