Treated,Synthetic,Sample Mean
k98,8.282,8.336,8.209
k_p98,-5.304,-5.127,-4.704
GVA_Agr,0.196,0.2,0.124
GVA_Ind,0.267,0.272,0.268
GVA_Trade,0.202,0.205,0.22
GVA_Constr,0.072,0.062,0.068
GVA_FBS,0.122,0.126,0.154
h98_Trade,0.318,0.329,1.048
dwellings2000,12.466,12.42,11.824
urban,0.462,0.411,0.431
modern,0.105,0.08,0.088
av_age_ln,3.389,3.505,3.569
special.lnGDPpc_change.1998,-0.051,-0.05,0.023
special.lnGDPpc_change.2003,0.046,0.049,0.058
special.lnGDPpc_change.2006,0.075,0.097,0.064
