Treated,Synthetic,Sample Mean
k98,8.299,8.037,8.209
k_p98,-4.605,-4.641,-4.708
GVA_Agr,0.169,0.174,0.124
GVA_Ind,0.228,0.279,0.268
GVA_Trade,0.169,0.177,0.22
GVA_Constr,0.032,0.051,0.068
GVA_FBS,0.206,0.116,0.153
h98_Trade,1.437,1.334,1.042
dwellings2000,11.976,11.694,11.826
urban,0.202,0.227,0.432
modern,0.047,0.065,0.088
av_age_ln,3.671,3.65,3.567
special.lnGDPpc_change.1998,0.002,0.009,0.022
special.lnGDPpc_change.2003,0.024,0.02,0.058
special.lnGDPpc_change.2006,0.019,0.029,0.064
