232
1997 0,00341088383769513
1998 0,000555978986206261
1999 0,00419954648431216
2000 -0,0126955965184742
2001 -0,0156831199311953
2002 -0,0702896776763814
2003 -0,0010584593059618
2004 -0,0182414101637003
2005 0,0171520973943785
2006 -0,0152371392072098
2007 0,00774382677526606
2008 0,0593427556763128
2009 0,0229904597774959
2010 0,0433321005168613
2011 0,0120306804229768
2012 0,0611934950268536
2013 -0,0121870153770265
2014 -0,00730734040858598
2015 -0,056931431003748
2016 -0,0175082817811042
2017 -0,00346654837300708
2018 -0,0122231177570089
