281
1997 0,0010002231366458
1998 0,00338331475472756
1999 -0,0265118086199059
2000 -0,0209262005349984
2001 0,00114945327219255
2002 0,0334257099489202
2003 0,00768566311405769
2004 0,0217393694947969
2005 0,012822082233972
2006 0,0248960393584658
2007 0,061908737288795
2008 0,0201613637243563
2009 0,00448734857484692
2010 0,0221918659999346
2011 -0,0987619521171575
2012 0,0763808149721877
2013 -0,00732828640112595
2014 0,0453661706350741
2015 0,0238199916265921
2016 -0,00669211348366296
2017 0,0324101840046273
2018 0,0173877592388111
