235
1997 0,0407860543001713
1998 0,0237044033644194
1999 0,023494936740693
2000 0,00831652090291632
2001 -0,0331801865859889
2002 0,0483065153930809
2003 0,0216128002304868
2004 -0,0186785242032049
2005 0,0208761903464257
2006 0,000646786940255439
2007 0,0908492857450788
2008 0,0510185885941568
2009 0,0262659840661635
2010 0,0668433053926642
2011 0,0424039778356268
2012 0,0527798464524919
2013 0,00699390531270659
2014 -0,0216801586542458
2015 0,052944733495945
2016 0,0224268899664707
2017 -0,00439390850021839
2018 -0,00255880847803207
