192
1997 -0,0139892788260469
1998 0,000311233221585952
1999 0,000987265457325873
2000 -0,0421187034099014
2001 -0,00640286943102857
2002 -0,0134923166197668
2003 0,00488021861412563
2004 -0,0550752425153519
2005 -0,0384552059629634
2006 -0,0156954846080891
2007 -0,0297862726066345
2008 0,0211630443801841
2009 -0,00636748620855004
2010 0,0465971224391702
2011 -0,0743441788555127
2012 0,0583329685018246
2013 -0,11785750591413
2014 0,0706392053233551
2015 0,0210617386543088
2016 -0,068256804784834
2017 0,0272991812774336
2018 -0,0135375134719998
