271
1997 0,0588423507553616
1998 0,0407003569926944
1999 -0,0130670295487317
2000 -0,0746878612104409
2001 0,0142546353751534
2002 0,0140398585114569
2003 -0,0521654895853711
2004 0,0381747660663703
2005 -0,0395807820370622
2006 0,0334243580763825
2007 0,00969442096769416
2008 0,0261199305532571
2009 0,0886293529057917
2010 0,0353211174776581
2011 0,0308747401505299
2012 0,0092730387245781
2013 -0,0188574147152673
2014 0,0409920930954105
2015 0,0211758718003486
2016 -0,0104552362033029
2017 -0,0225346967644516
2018 -0,00119482233326298
