Treated,Synthetic,Sample Mean
k98,7.682,7.746,8.212
k_p98,-4.977,-4.958,-4.706
GVA_Agr,0.135,0.147,0.124
GVA_Ind,0.141,0.189,0.268
GVA_Trade,0.294,0.243,0.22
GVA_Constr,0.058,0.059,0.068
GVA_FBS,0.14,0.152,0.154
h98_Trade,1.298,1.398,1.043
dwellings2000,11.361,11.49,11.829
urban,0.3,0.309,0.431
modern,0.137,0.127,0.087
av_age_ln,3.428,3.433,3.569
special.lnGDPpc_change.1998,0.016,0.017,0.022
special.lnGDPpc_change.2003,0.046,0.046,0.058
special.lnGDPpc_change.2006,0.064,0.061,0.064
