248
1997 0,0096675825605463
1998 0,00378000128923367
1999 0,012656904297032
2000 -0,0561427053913106
2001 0,0272405308365742
2002 -0,0288062630094288
2003 0,000438050891212544
2004 -0,0339107344245869
2005 0,0300016022173176
2006 0,000207198383329346
2007 -0,0126258254727088
2008 0,0400633079021534
2009 0,0196168208740553
2010 -0,0312013639172302
2011 -0,00989026156055418
2012 0,0134403930470532
2013 0,0037797584034622
2014 0,000968065963165662
2015 -0,00148040638463651
2016 -0,0383934439348364
2017 0,0390292652268995
2018 0,0121913719308308
