270
1997 0,0291581675079411
1998 -0,00119980702515704
1999 -0,00406504916653735
2000 0,00384603470335208
2001 -0,0234054882753669
2002 -0,0502166210164803
2003 -0,000295886040456002
2004 -0,0079509257672021
2005 0,0383388169432689
2006 -0,0132631016313179
2007 -0,00145870449508997
2008 -0,00598790964545421
2009 0,018823023977883
2010 0,0616843973345592
2011 0,00606865366985267
2012 -0,000596942027592758
2013 0,003779323223017
2014 0,00210597206632443
2015 0,0210140650829934
2016 -0,0286938727101933
2017 -0,0139880616788038
2018 -0,0201481537211294
