Treated,Synthetic,Sample Mean
k98,10.434,9.511,8.198
k_p98,-4.02,-4.014,-4.71
GVA_Agr,0.007,0.022,0.125
GVA_Ind,0.173,0.209,0.268
GVA_Trade,0.277,0.311,0.22
GVA_Constr,0.036,0.101,0.068
GVA_FBS,0.287,0.2,0.153
h98_Trade,1.772,1.665,1.04
dwellings2000,13.591,12.542,11.818
urban,0.815,0.785,0.429
modern,0.05,0.053,0.088
av_age_ln,3.827,3.673,3.567
special.lnGDPpc_change.1998,0.034,0.025,0.022
special.lnGDPpc_change.2003,0.034,0.033,0.058
special.lnGDPpc_change.2006,0.06,0.054,0.064
