Treated,Synthetic,Sample Mean
k98,8.942,8.807,8.206
k_p98,-4.121,-4.212,-4.71
GVA_Agr,0.026,0.069,0.124
GVA_Ind,0.264,0.273,0.268
GVA_Trade,0.376,0.242,0.219
GVA_Constr,0.05,0.086,0.068
GVA_FBS,0.18,0.153,0.154
h98_Trade,2.132,1.572,1.039
dwellings2000,11.484,11.955,11.829
urban,0.419,0.432,0.431
modern,0.19,0.106,0.087
av_age_ln,3.409,3.562,3.569
special.lnGDPpc_change.1998,0.091,0.05,0.022
special.lnGDPpc_change.2003,-0.058,-0.006,0.058
special.lnGDPpc_change.2006,0.09,0.056,0.064
