Treated,Synthetic,Sample Mean
k98,9.254,9.242,8.204
k_p98,-3.716,-3.774,-4.712
GVA_Agr,0.028,0.054,0.124
GVA_Ind,0.359,0.305,0.267
GVA_Trade,0.226,0.228,0.22
GVA_Constr,0.101,0.085,0.067
GVA_FBS,0.142,0.142,0.154
h98_Trade,1.247,1.298,1.043
dwellings2000,11.939,11.959,11.826
urban,0.597,0.601,0.43
modern,0.097,0.098,0.088
av_age_ln,3.685,3.617,3.567
special.lnGDPpc_change.1998,-0.051,-0.031,0.023
special.lnGDPpc_change.2003,-0.033,0.027,0.058
special.lnGDPpc_change.2006,0.026,0.031,0.064
