Treated,Synthetic,Sample Mean
k98,8.839,8.803,8.206
k_p98,-4.692,-4.722,-4.707
GVA_Agr,0.158,0.153,0.124
GVA_Ind,0.3,0.308,0.267
GVA_Trade,0.211,0.224,0.22
GVA_Constr,0.079,0.058,0.068
GVA_FBS,0.135,0.141,0.154
h98_Trade,0.29,0.474,1.048
dwellings2000,12.476,12.499,11.824
urban,0.529,0.517,0.43
modern,0.041,0.045,0.088
av_age_ln,3.532,3.538,3.568
special.lnGDPpc_change.1998,-0.073,-0.07,0.023
special.lnGDPpc_change.2003,0.096,0.082,0.057
special.lnGDPpc_change.2006,0.118,0.116,0.064
