305
1997 0,0235493754456539
1998 -0,0587111679264158
1999 0,0459594757653679
2000 0,0529242366686925
2001 0,0815652630446998
2002 -0,0134302677804657
2003 -0,00539868399047423
2004 0,0256621934664251
2005 0,0804289191444772
2006 0,00202906551502668
2007 -0,0891458404165054
2008 0,0538767337291063
2009 0,0974275058969578
2010 0,0446442305297422
2011 -0,0759542274402875
2012 -0,202521471782918
2013 0,174366731403776
2014 -0,117566803549199
2015 0,0346279482436628
2016 -0,0232952749369716
2017 0,0197644095591964
2018 0,236934882135116
