Treated,Synthetic,Sample Mean
k98,7.901,7.919,8.211
k_p98,-4.989,-4.832,-4.706
GVA_Agr,0.053,0.079,0.124
GVA_Ind,0.183,0.198,0.268
GVA_Trade,0.322,0.303,0.22
GVA_Constr,0.06,0.069,0.068
GVA_FBS,0.145,0.156,0.154
h98_Trade,1.414,1.413,1.042
dwellings2000,11.495,11.568,11.829
urban,0.369,0.374,0.431
modern,0.11,0.114,0.088
av_age_ln,3.54,3.541,3.568
special.lnGDPpc_change.1998,0.027,0.032,0.022
special.lnGDPpc_change.2003,0.02,0.021,0.058
special.lnGDPpc_change.2006,0.055,0.058,0.064
