193
1997 0,0650527416671656
1998 0,00290699473044025
1999 0,00800702856190925
2000 -0,0334489808330739
2001 0,0128253786704521
2002 0,00693658054195664
2003 0,00021289053398351
2004 -0,0392651791055456
2005 -0,0188382191370611
2006 -0,00107727740418622
2007 -0,0325235415716603
2008 -0,0289180673256753
2009 -0,00811686015039668
2010 -0,00432982336467206
2011 -0,0522255975277047
2012 0,0114706203815635
2013 -0,0352887232225709
2014 0,0144615614168547
2015 -0,00761323069023213
2016 -0,00334479547317384
2017 0,0151906737958404
2018 0,0128372308325507
