174
1997 0,00787069260973165
1998 0,00294419532579026
1999 -0,00153698037906092
2000 0,0248791943466572
2001 0,0201680332696345
2002 0,0400968471264137
2003 -0,00044361326167007
2004 -0,0486391821024441
2005 -0,010362541339384
2006 -0,00140470450377964
2007 -0,0139235255835014
2008 0,0551785764814955
2009 0,00836690599102011
2010 -0,0111504650873043
2011 -0,010582662039118
2012 0,00405263425715999
2013 -0,00161409853244766
2014 0,01245489362089
2015 0,000876428289726443
2016 0,0114747115300415
2017 0,0213412778827377
2018 0,0622520746140664
