Treated,Synthetic,Sample Mean
k98,6.857,7.282,8.216
k_p98,-4.652,-4.694,-4.707
GVA_Agr,0.216,0.211,0.123
GVA_Ind,0.205,0.208,0.268
GVA_Trade,0.148,0.164,0.22
GVA_Constr,0.057,0.059,0.068
GVA_FBS,0.187,0.175,0.154
h98_Trade,1.975,1.828,1.039
dwellings2000,10.336,10.918,11.834
urban,0.087,0.133,0.433
modern,0.082,0.084,0.088
av_age_ln,3.466,3.528,3.568
special.lnGDPpc_change.1998,0.009,0.012,0.022
special.lnGDPpc_change.2003,0.052,0.049,0.058
special.lnGDPpc_change.2006,0.118,0.111,0.064
