226
1997 0,0090831958270784
1998 -0,0030779175151611
1999 -0,00554027624084086
2000 -0,04170523119548
2001 0,00644096054966554
2002 -0,00565989025599939
2003 -0,00533700589588614
2004 0,00488845518227416
2005 -0,0177336709691538
2006 0,001855374950483
2007 -0,0577372582116433
2008 0,0109129978708941
2009 0,0299257438962815
2010 0,0154736438257583
2011 -0,0310606513074463
2012 0,00615328334791024
2013 0,0127001747004716
2014 -0,0043511904568253
2015 0,0105066639670571
2016 -0,0224119001249905
2017 -0,00641853436339355
2018 0,00407909616779069
