256
1997 0,040859774301423
1998 0,0406345146366704
1999 0,0187718947631478
2000 0,0334945748736297
2001 0,0026148089910257
2002 0,0171084383453622
2003 0,0100663848444018
2004 0,0194189691242093
2005 -0,0237603995440113
2006 0,0105589619190957
2007 0,0123111067209118
2008 0,0185165552752088
2009 -0,0439253851016874
2010 -0,023515564890871
2011 -0,00384808344595038
2012 -0,0376648843521597
2013 -0,0407241831717003
2014 -0,010290113704765
2015 0,00872969352918782
2016 -0,0195614302717664
2017 0,000298834210128766
2018 0,0205490920630865
