87
1997,0.0894271754697947
1998,-0.00390213917413828
1999,-0.140914627655139
2000,0.167925849266149
2001,-0.0767964136367021
2002,0.0181247405461252
2003,0.0796869615542721
2004,-0.00504685130130254
2005,0.0689843698341485
2006,0.0195286273875322
2007,0.0205407470872173
2008,-0.0102013217727241
2009,-0.219419045380416
2010,0.128872290878854
2011,0.0783895656148099
2012,0.0765132531727723
2013,0.0476352250640197
2014,0.0220311567326222
2015,-0.0454569454039818
2016,-0.0559807289538416
2017,0.0316816073573908
2018,-0.036873406860233
