116
1997,0.022406463478569
1998,-0.000623285018373894
1999,-0.0488010093514729
2000,-0.019132953610832
2001,0.0427896124135257
2002,-0.0131479613204238
2003,-0.000286256403905026
2004,-0.0503989639399219
2005,-0.0548142648668265
2006,0.0012300827047451
2007,0.00828314267026709
2008,8.7377527464504e-05
2009,-0.0951302743529528
2010,0.00553205022732261
2011,-0.0151442376749785
2012,0.00253544127133329
2013,0.00130369734264622
2014,-0.00366681295087956
2015,-0.0146633088343136
2016,-0.0283309147874382
2017,-0.0591170427615077
2018,0.0365716954809229
