114,115,116,117,118,119,120,121
1997,0.00169551357165663,0.033870953597334,0.022406463478569,0.0197588530517344,0.0468446051686764,0.0712174882003369,0.0384664524241631,0.016805860164026
1998,0.00249215220561915,0.00070113786525775,-0.000623285018373894,0.000216128149047912,-4.51909255465323e-05,0.00152748312161469,-0.0104800586931415,-0.00451404803161216
1999,-0.0515081276216778,-0.0483279305487746,-0.0488010093514729,-0.0197973394634607,-0.0577726882779405,-0.0559868979339885,-0.0378177811582457,-0.0547914354730069
2000,-0.0358641939003571,-0.0754575081140721,-0.019132953610832,-0.0283286208704713,-0.0202912257042229,-0.0238086587793033,-0.0424488325946818,-0.00939636887588853
2001,-0.00718030006042311,0.0168554228124655,0.0427896124135257,-0.00469698587888966,0.00192993185309358,-0.0138198099247255,-0.00971754335155798,0.00725544902946614
2002,-0.00422886709771476,-0.0200658668267613,-0.0131479613204238,-0.00199170523298753,-0.00529518057919028,0.0163108768950861,-0.00747232948244667,-0.0200073677083301
2003,-0.0407966381228193,0.00250900951535038,-0.000286256403905026,-0.000205247843808924,-0.0117736424008153,-0.00609183730135465,-0.0357180444401521,-0.00258408525848547
2004,-0.0284560967919562,-0.0494898167978931,-0.0503989639399219,-0.0459078655016975,-0.0128791990870775,-0.106555747491348,-0.0337187655805264,-0.0321808498222299
2005,0.0493071481268334,-0.0104830351772198,-0.0548142648668265,0.00870053926314935,0.0183862046189313,-0.0744422991214121,-0.00954634991666885,-0.00193149759704657
2006,-0.00691393820604237,0.0378160224918611,0.0012300827047451,-6.22368974942181e-05,-0.00183687447959291,0.00144825934476607,-0.0463060979386551,0.00688462722044324
2007,0.00531107661988604,-0.0124103367467589,0.00828314267026709,-0.026553912196615,0.0315890904890906,0.00701597195528464,0.0199141842532983,0.0128485758943536
2008,-0.0140861525960654,-0.0563772053239549,8.7377527464504e-05,0.0142719783358006,-0.00993224322204386,0.00804323404287867,0.0378696632812442,0.019403518967838
2009,0.0433823838244396,-0.107202948466188,-0.0951302743529528,-0.0375138267907903,-0.0717902856571968,-0.0644069798354633,-0.0416399998634821,-0.12625087018978
2010,0.0700039609489958,0.0468738546998836,0.00553205022732261,0.0361420303671502,0.0689957654786639,0.0702300964163332,0.0221000433399798,0.0563563592203776
2011,0.0203584665459802,-0.00350686383385547,-0.0151442376749785,0.0701171264131191,-0.0555377606803586,-0.064772886019225,0.00708870793123161,-0.0471077648492559
2012,-0.00717760467123004,0.025210984834637,0.00253544127133329,0.0148260767833899,-0.00235996742891046,0.010065690085142,0.0261686525673987,0.0186505886152218
2013,0.00402928730343171,0.0198600048175146,0.00130369734264622,-0.0233011146006173,-0.037152664681183,0.00648648293329793,-0.0304200109384228,0.000536376734799651
2014,-0.0366059068239421,0.0431851672744811,-0.00366681295087956,-0.0404616888701461,0.00659361135923242,-0.0478398975540516,-0.0127608169651894,-0.022911121376601
2015,-0.0123135929939844,-0.0634673126580177,-0.0146633088343136,-0.0406363907113762,-0.0204197942493439,-0.00142794777465649,-0.00821054173302956,0.0129974023446087
2016,-0.0313142691544202,0.00546192017195202,-0.0283309147874382,-0.00990699502361557,-0.0290594346005714,-0.0246332657253917,-0.0140696515560955,-0.0392311538152482
2017,-0.0387975252745519,-0.0603774327981135,-0.0591170427615077,-0.0201923682761745,-0.0265062740376158,-0.0210340914087615,-0.0373673706969749,0.046913990446892
2018,-0.0355475092106377,-0.003032266577229,0.0365716954809229,-0.0690228753381624,-0.0298056968365477,-0.0271941673044931,0.0245866749855648,-0.0491071609575115
