78
1997,0.117954697907762
1998,0.0322291276321138
1999,0.0384686877569487
2000,0.137946909037373
2001,0.0594967504811688
2002,0.0302140931159765
2003,0.0248629663069504
2004,0.010873086355507
2005,0.0327279307685386
2006,0.0920176334681771
2007,-0.017099834016898
2008,-0.139990003223651
2009,-0.0893890750926213
2010,-0.0239796821864449
2011,0.090380145229234
2012,0.064247895500062
2013,0.00820469368625048
2014,0.0311531596216167
2015,-0.0218722733311181
2016,0.0051654123589323
2017,-0.0198365395449628
2018,-0.0190762969470216
