106
1997,0.0177421348560364
1998,0.0304308110554095
1999,0.0337693559493938
2000,0.0825945078462029
2001,-0.0387975723272491
2002,-0.0382975673814849
2003,-0.0125840387726442
2004,-0.00368659986547632
2005,-0.0246988797376868
2006,-0.0186060379049157
2007,0.00772436632162949
2008,0.0397782872557116
2009,-0.0188950598103189
2010,-0.0118574316421707
2011,-0.0250490063239373
2012,-0.0637098339242797
2013,-0.0147318601917465
2014,-0.0477220248410737
2015,-0.047820208064339
2016,-0.00670404499219143
2017,-0.00420465340089912
2018,0.0122136999284766
